"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"提议者的意图、相对收益与绝对收益对不同年龄回应者公平行为的影响","梁福成1;王心怡2;唐卫海3","本期目录 过刊浏览 高级检索 NA","实验呈现了最后通牒博弈的3种分配情境：匿名者分配情境中, 匿名者提出方案, 且与被试分享资源, 故成熟的回应者需考虑意图、相对收益和绝对收益; 随机数生成器(RNG)分配情境中, 无关的匿名他人与被试分享资源, 故需考虑相对收益与绝对收益; 计算机分配情境中, 因计算机不能带走资源, 故只需考虑绝对收益。实验通过分析3种分配情境下回应者对同一分配方案的拒绝情况, 探讨意图、相对收益、绝对收益对公平行为的影响。结果发现：(1)年幼儿童(4~5岁)倾向于接受绝大多数分配方案; (2)年长儿童(9~11岁)在3种分配情境和多数分配方案上的拒绝率均高于其他组; (3)青少年(16~18岁)在方案2/8上的拒绝次数存在显著差异, 且匿名者分配情境显著多于RNG分配情境, 计算机分配情境显著多于零; 在3/7方案上的拒绝次数存在显著差异, 且计算机分配情境显著多于零; (4)成年人(21~24岁)在1/9和2/8方案上的拒绝次数存在显著差异, 且RNG分配情境显著多于计算机分配情境, 计算机分配情境显著多于零; 在 3/7方案上的拒绝次数具有显著差异, 且匿名者分配情境显著多于RNG分配情境, 计算机分配情境显著多于零。结果表明, (1)年幼儿童很难抵制绝对收益的吸引, 表现最为自利; (2)年长儿童更多考虑了相对收益, 能够抵制绝对收益的吸引, 并开始关注提议者的意图; (3)青少年处于关注提议者意图的重要时期, 主要基于意图与绝对收益进行决策; (4)成人的决策是意图、相对收益、绝对收益共同作用的结果。",NA,NA,NA,NA,NA,NA
"虚拟现实社交环境中的普罗透斯效应：情境、羞怯的影响","卞玉龙1;韩磊1;周超2;陈英敏1;高峰强1","本期目录 过刊浏览 高级检索 NA","化身是虚拟世界中的一种重要的自我呈现方式, 化身特点会在有意无意间影响用户的认知、态度和行为, 即普罗透斯效应(Proteus effect)。本研究通过3个实验, 采纳一种新的研究方法——“虚拟情境模拟”, 对普罗透斯效应进行了较为深入的探讨, 不仅系统考察了虚拟社交情境中化身的效应, 而且着重考察了社交情境这一情境因素与羞怯这一人格因素的潜在影响。研究结果最终表明：(1)普罗透斯效应受到情境因素(社交情境)和个体变量(羞怯水平)的影响。(2)社交情境调节了化身的效应, 进入社交情境中化身主效应显著, 而在维持社交情境中主效应不显著。(3)在维持社交情境中, 普罗透斯效应受羞怯水平的调节。低羞怯个体的社交表现水平比高羞怯个体更易受化身影响。(4)高低羞怯个体之间的差异产生于认知层面。",NA,NA,NA,NA,NA,NA
"熟悉性和兼容性对复合社会范畴刻板印象表征的影响","陈莉1;王沛2;谢轶雯2;张琴2","本期目录 过刊浏览 高级检索 NA","通过对启动任务范式的改进, 运用3个实验全面考察了复合社会范畴本身的熟悉性和兼容性对复合社会范畴刻板印象中抽象表征和样例表征策略运用的影响。实验1分别以熟悉的、不熟悉且在刻板印象上不兼容的复合范畴为研究对象, 研究发现对熟悉的复合范畴采用抽象表征, 而对不熟悉且在刻板印象上不兼容的复合范畴的表征采用样例表征; 实验2以熟悉且在刻板印象上不兼容的复合范畴为研究对象, 研究发现对于熟悉但构成范畴不兼容的复合范畴的表征也采用样例表征; 实验3采用相同的实验范式, 在描述和定义两种启动任务中设置子范畴间兼容的刻板特质词和不兼容的刻板特质词, 选择与实验2相同的复合范畴“男中学教师”为目标群体, 更加严密地证实和整合了实验1与实验2的研究结论。3个实验的结果说明复合范畴刻板印象的表征关键取决于兼容性, 一旦复合社会范畴的构成范畴在刻板印象上不兼容, 那么对于这一复合社会范畴刻板印象的表征采用样例表征。当构成复合范畴的两个子范畴之间兼容时, 熟悉性成为刻板印象运用抽象表征还是样例表征的影响因素, 无论是对内群体的刻板印象还是外群体的刻板印象, 对熟悉的刻板特质词的表征运用抽象表征。",NA,NA,NA,NA,NA,NA
"第三方惩罚对合作行为的影响：基于社会规范激活的解释","陈思静1,2;何铨3;马剑虹4","本期目录 过刊浏览 高级检索 NA","第三方惩罚对合作行为的影响有两面性, 可能与其激活的社会规范有关。通过有/无第三方的独裁者博弈范式, 研究发现合作行为在有第三方时主要受命令性规范影响; 在无第三方时, 主要受描述性规范影响。第三方惩罚频率越高, 个体在有第三方时的合作行为也越高, 撤去第三方后个体合作行为的下降也越大。这可能因为第三方惩罚不仅能有效提示群体中的命令性规范(应该如何做), 还能暗示出该情境下的描述性规范(大多数人如何做)。",NA,NA,NA,NA,NA,NA
"使用似然比D2统计量的题目属性定义方法","喻晓锋1,2;罗照盛1;高椿雷1;李喻骏1;王 睿1;王钰彤1","本期目录 过刊浏览 高级检索 NA","题目属性的定义是实施认知诊断评价的关键步骤, 通过有丰富经验的领域专家对题目的属性进行定义是当前的主要方法, 然而该方法受到许多主观经验因素的影响。寻找客观的题目属性定义或验证方法可以为主观定义过程提供策略支持或对结果进行改进, 因此已经引起研究者们的关注。本研究构建了一种简单高效的题目属性定义方法, 研究使用似然比D2统计量从作答数据中估计题目属性的方法, 实现属性掌握模式、题目参数和题目属性向量的联合估计。模拟研究结果表明, 使用似然比D2统计量可以有效地识别题目的属性向量, 该方法一方面可以实现新编制题目属性向量的在线估计, 另一方面可以验证已经定义的题目属性向量的准确性。",NA,NA,NA,NA,NA,NA
"语言标签和自我关联对新颖客体类别知觉的影响","刘思耘;孟健欣","本期目录 过刊浏览 高级检索 NA","类别知觉(Categorical perception)是人类最基本的认知活动之一, 探讨语言对类别知觉的影响是心理语言学领域的热门话题之一。在这个研究的3个实验中, 分别在高、低不同的语言标签表征强度下、高、低不同的客体自我关联程度下观察新颖客体类别知觉的过程。研究发现, 语言标签表征程度的增强可促进新颖客体类别知觉的右视野优势效应; 客体与自我关联程度的提高会促进左、右视野的类别知觉效应; 语言标签的表征程度和客体与自我关联程度同时增强时, 语言标签的作用依旧表现出来, 但与自我关联的影响产生权衡分配, 且其影响力并不足以产生右视野优势效应。",NA,NA,NA,NA,NA,NA
"中文读者词汇视觉信息获取速度的发展 ——来自消失文本的证据","闫国利1,2,3;刘妮娜1,2,3;梁菲菲3;刘志方4;白学军1,2,3","本期目录 过刊浏览 高级检索 NA","通过消失文本范式操纵注视词的呈现时间, 记录儿童(10~12岁)与成人(18~23岁)阅读消失文本和正常文本时的眼动行为, 考察中文阅读中读者获取文本视觉信息速度的发展变化。结果发现：在40 ms及更长的文本呈现条件下, 儿童与成人的阅读理解率和总阅读时间均不受显著的干扰, 表明中文读者在非常短暂的文本呈现时间内能够快速地获取阅读所必需的文本视觉信息。然而, 儿童受到消失文本操作更大的影响, 表现为：儿童比成人采用更多回视进行信息的再次提取、再注视概率也较成人减少更多、同时当文本呈现时间不足时(20 ms), 儿童需要增加更多的总阅读时间来完成阅读活动, 表明阅读机能较低的儿童比成人需要更长的文本呈现时间。本研究也说明, 儿童在阅读时认知加工速度比熟练读者慢, 除了表现在信息获取的空间范围, 还在一定程度上表现在视觉信息获取的速度方面, 与拼音文字研究中所发现的结果不完全一致。",NA,NA,NA,NA,NA,NA
"汉语口语产生中音节和音段的促进和抑制效应","岳源1;张清芳1,2","本期目录 过刊浏览 高级检索 NA","采用图画-词汇干扰实验范式, 通过比较即时命名、延迟命名以及延迟命名与发音抑制任务的结合, 考察了汉语口语产生中音节和音段在单词形式编码的不同阶段所产生的效应。与无关条件相比, 在包含音韵编码、语音编码和发音阶段的即时命名任务中, 音节相关和音段相关条件显著地缩短了图画命名时间, 表现出音节和音段促进效应; 在包含发音阶段的延迟命名任务中, 音节相关和音段相关条件显著地延长了图画命名的时间, 表现出音节和音段抑制效应; 在包含语音编码和发音阶段的延迟命名和发音抑制结合的任务中, 音段相关条件显著地延长了图画命名时间, 表现出音段抑制效应。结果表明, 音节和音段的促进效应发生在汉语口语词汇产生中的音韵编码阶段, 音节和音段的抑制效应可能发生在语音编码或者发音阶段。效果量(Cohen d)的分析表明音节的促进效应强, 而音段的促进效应弱, 音节是音韵编码过程的合适单元, 为合适单元假设提供了支持证据。与音节相比, 音段在语音编码和发音阶段的效应量较大, 表明音段在运动执行过程中可能起了相对重要的作用, 支持了口语产生中词汇表征准备阶段与运动阶段分离的观点。",NA,NA,NA,NA,NA,NA
"言语产生老化中的抑制损伤：来自不同任务的证据","陈栩茜1;张积家2;朱云霞3","本期目录 过刊浏览 高级检索 NA","通过3个实验, 探讨干扰抑制在言语产生老化中的作用。实验1采用经典Stroop任务, 发现老年人在高水平的、自动的语义激活时产生了更大的抑制困难。实验2操纵潜在竞争词的语义激活水平, 发现在潜在竞争词处于低水平的语义激活时, 老年人的抑制能力与年轻人相当; 在潜在竞争词处于高水平的语义激活时, 老年人表现出抑制能力的劣势。实验3采用造句任务, 发现老年人在抑制角色冲突时存在着较大的困难, 老年人在顺序不一致的条件下的造句成绩显著差于年轻人。整个研究表明, 老年人在言语产生中的抑制能力差于年轻人, 但抑制老化效应受潜在干扰刺激的激活水平影响。",NA,NA,NA,NA,NA,NA
"非条件刺激降低再评估对条件性恐惧消退的影响","杜娟;曾祥星;郑希付;庄楚群","本期目录 过刊浏览 高级检索 NA","诸多情绪障碍治疗的关键在于促进条件性恐惧反应的消退, 研究证明非条件刺激再评估能够引起恐惧反应的变化。本研究将非条件刺激降低再评估范式应用于消退训练, 以主观预期值、皮电反应作为恐惧反应指标, 考察恐惧习得后非条件刺激强度降低对条件性恐惧消退的影响, 并运用评价性条件作用探讨非条件刺激再评估的作用机制。结果表明：在消退阶段, 降低组对条件刺激的皮电反应显著低于控制组。同时评价性条件作用结果显示：经过非条件刺激再评估, 降低组较控制组对条件刺激的评价更为正性。说明非条件刺激降低再评估有效改变条件刺激的负性效价, 降低个体的恐惧反应、促进恐惧消退。",NA,NA,NA,NA,NA,NA
