"title","authors","issue","abstract","year","vol","no","start_page","end_page","pages"
"中国中产阶级的规模、认同和社会态度
[J].","李培林;张翼.","社会杂志,doi:.
","本文基于中国社会科学院社会学研究所2006年3月5月进行的 “中国社会状况调查”（CGSS2006）的数据，以收入、职业和教育作为三个基本维度，对中国当前发展阶段的中产阶级规模以及中等收入者的规模进行了测算，并比较了“客观中产”和“认同中产”在社会态度一致性上的差异。根据本文的研究结果，我国目前的中产阶级在全国占12.1%，在城市社会中占25.4%，但这个所谓中产阶级，目前并不是一个具有统一的社会态度和行为取向的“阶级”。 ",NA,NA,NA,NA,NA,NA
"[J].","周晓虹.冲突与认同：全球化背景下的代际关系
","社会杂志,doi:.
","代是一种生物学事实，也是一种社会事实。作为社会事实的“代”或“代际关系”所以会成为问题，和社会学一样，与工业社会或现代性的出现有关——或者干脆说，代问题本质上也是一个现代性问题。进一步，20世纪代问题在全球范围内的扩展，一样是现代工业社会或资本主义体制在世界范围内推进的结果——从这个意义上说，它也是全球化的结果。文章通过对近代以来代问题的出现与加剧的探讨，指出代沟的出现或代际认同的消解，本身就是现代性或全球化的产儿。",NA,NA,NA,NA,NA,NA
"[J].","肖瑛.法人团体：一种“总体的社会组织”的想象:涂尔干的社会团结思想研究
","社会杂志,doi:.
","功能分化和领域分离被视为社会进步的重要动力之一，也构成许多建基于启蒙理性的社会建设理论的核心观点。但分化条件下不同社会领域及功能之间如何整合的问题在启蒙理性传统中却付阙如。本文在M.莫斯的“总体的社会事实”的启发下，尝试构建一个“总体的社会组织”概念来考察涂尔干的“法人团体”想象。文章认为，涂尔干的“法人团体”想象是以在社会组织层面整合国家与个人之间，社会主义与个人主义之间以及社会的政治功能、经济功能和道德功能之间的人为对立为目标，“法人团体”属于中介性的“总体的社会组织”范畴。虽然涂尔干的这一想象有简单化和乌托邦化的嫌疑，但其对于洞悉和超越高度分化状态下的社会生活弊病有着很强的启示意义。",NA,NA,NA,NA,NA,NA
"[J].","王建民.社会转型中的象征二元结构:以农民工群体为中心的微观权力分析
","社会杂志,doi:.
","关于中国社会结构转型需要从微观和象征的角度予以理解。从“象征社会”的分析视角看，城市社会中的一系列媒介信息与象征标记往往成为社会身份的分类工具与生产机制。随着城乡社会流动的增加，农民工群体所承载的诸多象征标记使城乡界线由“城乡之间”移入“城市之中”，进而凸显出“城市中的城乡二元结构”。这种社会结构常常是文化性的、隐秘的，可用“象征二元结构”概括之。“象征二元结构”意为表达不同群体社会身份的象征系统及其运作呈现出二元对立或两极趋势，它彰显了不同群体在身份、地位、声望等方面的二分化与不平等。“象征二元结构”所包含的“问题化农村”与“梦想化城市”的逻辑成为国家建构现代性形象的手段与策略，以弥合“客观现代性”与“表达现代性”的距离。",NA,NA,NA,NA,NA,NA
"列斐伏尔的城市空间社会学理论及其中国意义[J].","吴宁.","社会杂志,doi:.
","亨利·列斐伏尔明确区分了工业化与城市化,提出城市的权利和城市革命,指出全球化的实质是城市化,认为城市是全球空间的脉络背景,城市空间是资本主义的产物。列斐伏尔的城市空间社会学理论继承和发展了马克思主义的理论与方法,具有开创性意义,填补了以往社会理论对空间研究的空白,对于理解当代中国社会具有很强的解释和说明意义。但是,列斐伏尔的城市空间社会学理论具有抽象思辨性和乌托邦特点。",NA,NA,NA,NA,NA,NA
"俄罗斯的社会转型与社会阶层分化
[J].","庄晓惠;侯钧生.","社会杂志,doi:.
","20世纪80年代，俄罗斯社会开始转型，90年代以后，俄罗斯的社会阶层发生了明显的分化。本文主要从以下几个方面描述和分析俄罗斯的社会阶层分化：1、社会收入的差距（包括个人的收入差距，政府各部门之间、社会各行业之间的收入差距，俄罗斯区域间的收入差距）。2、“社会边缘群体”和“新贫困者”。“社会边缘群体”是一些不能确定自己的社会地位和群体归属的“被社会边缘化”的人群。“新贫困者”是指前苏联时期，以教授、工程师和医生等知识分子为主体的社会阶层，俄罗斯社会改革前，他们生活安逸，有很高的社会地位，而现在却生活艰难，变成了俄罗斯的穷人。3、新中产阶级。 俄罗斯在社会政治、经济转型过程中，旧的以知识分子为核心的社会中间阶层消失了，出现了新的以企业主为中心的中产阶级，俄罗斯新中产阶级的出现使俄罗斯的社会阶级结构发生了巨大的变化。",NA,NA,NA,NA,NA,NA
"[J].","风笑天.安置方式、人际交往与移民适应:江苏、浙江343户三峡农村移民的比较研究
","社会杂志,doi:.
","本文依据对江苏、浙江两省6个县343户三峡外迁农村移民的调查数据，分析了相对集中与完全分散这两种不同的安置方式，以及由此所形成的两种不同的人际交往状况对外迁移民社会适应的影响。研究发现，从总体上看，移民在安置地的人际交往状况对移民的社会适应的影响十分显著。无论是移民之间的交往、还是移民与当地居民之间的交往，都会大大增强移民融入当地社会的程度。",NA,NA,NA,NA,NA,NA
"[J].","李黎明;张顺国.影响高校大学生职业选择的因素分析:基于社会资本和人力资本的双重考察
","社会杂志,doi:.
","本文利用2006年5月6月份对西部地区三所高校大学生就业行为调查的数据，分析了家庭背景和自身学业成就对大学毕业生职业选择的影响。研究发现，社会资本和人力资本对大学生职业选择有显著影响作用。大学生拥有的社会资本越充裕，人力资本越丰富，其就业意向越高。具体表现在：就业单位选择更倾向于选择资源丰富的单位就业；就业地区更倾向于选择经济发达、收入较高的地区；其毕业期望月薪值也越高。",NA,NA,NA,NA,NA,NA
"[J].","秦钠.中日都市社区教育比较研究:以上海静安寺街道社区学校和大阪大开市民终身学习室为例
","社会杂志,doi:.
","在中国改革开放和社会转型过程中，具有现代特征的社区教育在上海崛起并迅速发展，受到学界的关注。本文以非西方后起社会现代化背景下的都市社区学校（上海市静安区静安寺街道社区学校和大阪市福岛区大开市民终身学习室）为个案，以跨国比较研究的视角，通过对都市社区学校（学习室）中的管理者、施教者和学习者进行访谈，对社区学校（学习室）的组织运作形式、教学活动特点，以及产生的社会成效等问题进行实证考察和比较分析，阐述社区教育对个体社会化、社区发展的功能，总结提炼大阪市社会教育的理念和成熟经验，提出社区教育比较研究后的启示。",NA,NA,NA,NA,NA,NA
"[J].","董敬畏.“区域社会与文化类型”国际学术研讨会综述
","社会杂志,doi:.
","2007年6月29日30日，由上海大学人类学研究中心主办、上海大学社会学系和上海高校社会学E研究院协办的“区域社会与文化类型”国际学术研讨会在上海大学宝山校区举行。来自厦门大学人类学研究所、复旦大学历史地理研究所、中山大学历史人类学研究中心、中山大学人类学研究所、南开大学社会史研究中心、中央民族大学民族学与社会学系、安徽大学徽学研究中心、山西大学中国社会史研究中心、嘉应大学客家研究院、台湾暨南国际大学历史学系、台湾中央研究院民族学研究所、台湾中央研究院台湾史研究所、台湾交通大学人文社会学系、台湾清华大学人类学研究所，以及美国加州大学洛杉机分校人类学系、日本大阪大学文学研究科等海内外知名大学和研究机构的30多名资深专家和青年学者参加了这次会议。这次会议共收到论文21篇，按照地理区域我们将其划分为中国台湾地区研究、华南地区研究、江南地区研究、西南地区研究和华北地区研究等几个板块分别予以综述。",NA,NA,NA,NA,NA,NA
"笔谈：新一轮改革与社会建设[J].",".","社会杂志,doi:.
","编者按：2008年是中国改革开放30周年。总结过去三十年我国社会变迁的经验和教训，展望我国未来社会建设的蓝图和方向，是身处当今这个时代中的中国社会学义不容辞的学术使命和社会责任。有鉴于此，《社会》杂志会同上海大学“中国社会转型与社会组织研究中心”、“上海高校社会学E研究院”，约请一批中年学者，组织了这一期“新一轮改革与社会建设”笔谈。笔谈的作者们在社会学学科视野下，分别从各自所擅长的中国社会变迁的总体特征、利益关系、转型社会学、社会分层、单位制、产权保护、意识形态、社会政策、民生改善、社会网络资本等角度出发，对近三十年来中国社会变迁的成果进行了系统总结，并就我国未来社会建设的方向和对策开展了深入探讨。如何解读三十年的中国改革，如何发现和研究中国改革过程中的“中国经验”，无疑是包括社会学在内的中国社会科学的历史使命，也是形成具有解释力的中国社会学理论的历史机遇。我们需要研究，在三十年的中国改革中，哪些领域发生了深刻变化，哪些领域的变化相对缓慢，哪些领域或许还没有发生本质上的变化，却可能正是中国现代化的动力源。人们也许可以从2000年以来发生的重大事件中发现，中国的社会结构如同中国的社会发展阶段一样，不是单一的社会发展阶段和社会结构形态所能概括的。当今中国的社会发展阶段几乎跨越了从前工业社会、工业社会到后工业社会的全部过程，并且是在同一时空条件下，多种社会发展阶段并存。中国社会结构也就表现得更为复杂，它也许是传统家国结构、再分配经济权力结构以及建立在市场经济基础上的社会结构的多种面向的集合。我们期望这组研究成果能有助于促进我国社会学更加深入理解改革开放的实践，发现真问题，寻求新视角，创造新理论，进一步推动自身的本土化进程。",NA,NA,NA,NA,NA,NA
